1599	1394	723	5456	8277
8290	7452	3222	5638	3766
6816	8767	5132	6591	8869
8853	8352	4451	1274	4492
89	694	9781	1054	3494
5479	3688	9763	9059	2944
7327	448	6261	2329	5710
5280	9969	1897	6202	6756
7847	7360	3707	4644	2794
302	9074	1092	8030	3038
6200	8473	1208	5709	2758
5626	7876	5530	9769	7217
77	1990	8855	4774	7299
5607	4532	4214	8720	3877
250	3763	932	7101	7420
3197	7488	502	8556	5397
5705	2211	7807	6307	3672
508	3927	2063	6734	7051
1741	3115	2862	3775	7534
1674	4072	3021	2453	9313
9575	3093	1484	1401	5823
5808	2168	9217	1815	9975
9896	1608	7551	3032	6231
8084	1096	9915	4486	8717
1421	142	8051	4957	799
1235	6777	2230	9968	6649
4004	5567	276	4241	1408
2771	1369	2193	1039	380
8999	8915	4244	6413	5894
572	461	7968	8921	1931
7971	2675	4886	2679	9592
2910	4904	7180	1752	9171
3317	7443	3527	4598	1229
9158	1608	7898	3561	1665
7709	8684	970	2524	2675
2389	8074	7645	1260	4239
3972	6320	660	5921	5771
2091	5887	1667	8942	3203
8080	8250	5202	6592	8229
9652	2319	9746	5500	3759
3178	736	7284	4942	5531
5094	6670	8080	1181	4940
9378	5003	7580	6846	3928
329	366	9498	6281	1428
3188	8155	1097	6530	9044
8204	9062	8058	846	4251
3237	5952	888	2499	7830
7281	3969	4855	6371	8031
965	314	7587	6053	3678
7933	6562	2712	237	3879
7128	4848	9285	172	2132
2924	9698	8651	9876	8287
3705	7085	9514	1443	3432
7212	6766	5573	7843	6478
6	8	1226	1435	5176
5936	7689	5105	207	1395
7107	8365	3536	2724	3605
1593	1689	8918	3514	5780
7228	9765	9520	9950	8885
3456	1450	2353	8578	8707
7218	2937	4052	9938	214
3810	3494	6763	6831	7012
27	1066	8516	6106	528
7682	6405	3528	6535	2458
1146	6890	5947	4723	8288
759	7420	5858	6095	7940
3120	8280	4230	8839	4358
7803	3790	50	9278	5941
3415	7740	4272	9593	4049
421	3248	5153	8012	6212
9920	3425	3531	8259	7123
9068	5177	9088	9314	3445
3906	8721	5995	6046	4324
8358	6773	7759	8091	1800
7473	1300	6852	429	5806
3945	1216	1876	8903	2881
1994	5787	2729	1692	751
910	2858	9528	6204	1323
338	4552	8546	9241	298
4345	113	4951	533	1644
848	8285	6609	9232	458
6218	34	453	7446	7951
7282	2465	9245	9808	9372
1507	7181	1981	9373	9275
6078	1114	6609	2130	2456
8515	146	7629	5071	8987
1413	3450	2685	8442	9734
2046	7299	9901	8695	5601
2929	2318	4053	1846	1629
8638	2264	1083	1690	4326
7759	4244	2814	3052	136
2493	388	2920	4611	8115
8373	2201	5631	9117	1747
1902	8510	8755	24	2217
4196	5182	8601	2221	1361
8627	4349	2843	5197	9583
5822	2973	8339	9572	5157
4081	8705	6633	4376	9476
8721	6225	3627	3375	8828
5323	9172	3584	5677	1970
9381	3259	5158	3894	3440
7734	1646	8638	584	8361
3097	8140	1871	9691	439
2150	9827	9456	5440	1352
6601	5458	2978	486	1573
9291	515	9535	2451	3821
7271	5394	4532	8459	5137
8075	2713	4686	6386	6718
2959	8130	9532	9233	4347
8008	2648	3047	7874	6801
2618	4757	3660	7486	2773
3240	1152	1573	2005	3847
3806	4157	3634	36	4254
5748	1917	3154	1814	4252
426	5737	3684	6916	1898
4747	3849	988	7983	5996
2725	8650	7470	5142	9283
9991	2586	6158	4281	2883
738	9369	8637	1681	9031
5843	6340	9910	1675	9300
1073	1574	3438	6136	2468
2714	9258	3748	5604	6139
299	9496	4297	8084	2240
4672	1815	6212	3268	9683
5871	7502	2868	7105	6432
4093	9314	4498	5691	8592
4228	9356	8793	8934	9458
5116	7445	6018	632	1049
5971	4591	4635	5423	6658
9432	8555	1981	5634	4120
2664	3076	5817	6616	7983
6420	5535	718	9964	4817
6814	9102	3670	8824	7298
5940	2384	8260	2331	2373
578	2871	249	9779	4170
20	8627	5712	4793	9226
1349	7494	9563	963	4973
7185	4620	7960	6364	824
3443	7740	784	4229	3104
9614	7658	7316	9984	7051
3169	1030	1992	5692	1917
287	6458	5155	189	9219
8064	9242	7470	8806	4807
5849	2008	4065	9145	4214
7428	6820	6349	8475	4393
3081	4864	8548	4662	2525
5333	9105	414	369	5622
7773	2746	7325	3381	2369
7044	1602	9683	9688	5157
3386	1740	4322	1822	5600
6289	7530	4794	1685	8593
1081	703	861	9832	6823
1929	8042	5464	8835	677
8769	7041	4631	4257	9412
9507	8125	981	8067	6681
8412	6756	7986	8399	6526
7275	7143	834	539	4215
6431	4996	7058	3611	4445
2900	4693	7334	7343	1933
4289	2678	6645	2657	9250
446	3086	228	5755	7480
587	5754	5110	6143	1599
6778	8777	2468	984	9017
4602	5321	5370	5467	1450
2722	4446	3615	3693	3345
4942	504	5986	5924	92
1184	1227	1476	7287	9973
7658	7102	1112	676	8407
592	1969	6622	9418	3470
2097	6995	6106	5422	8929
9914	2045	7630	1662	9324
8061	6058	6639	1354	9506
7966	6069	4974	5538	1872
6337	8076	3805	4399	7779
8690	9205	8698	9905	9405
6541	2045	5287	6507	3609
4739	7409	4171	3245	6052
7314	844	6290	3194	8186
9908	9309	459	4841	6376
7669	3785	6673	412	3609
9817	877	6207	2794	87
8297	5803	2665	3747	1487
5300	3471	274	8723	7732
8910	6	3986	362	8866
4429	2223	9055	5432	735
8470	839	2565	6713	3011
4467	8025	7798	9076	4344
5357	385	4809	4426	7189
4044	7010	3132	1400	3404
6293	6885	8026	5827	6346
2381	257	6893	3388	1651
3793	4623	2418	1499	9486
7922	3107	2100	1197	7755
8241	8940	8479	9024	7844
1578	5733	8846	3229	7128
7951	1206	5776	3918	4131
4018	2773	138	4089	238
3156	1340	5932	2921	9820
5264	8728	7741	273	285
1844	4295	1089	8469	39
59	3428	2162	4632	4802
5275	4315	6931	2483	2639
1610	2578	642	7284	1360
6404	4647	6263	3248	1445
1953	5192	5541	2844	7126
7769	1835	5339	253	5712
1969	1662	527	6410	6893
7362	7106	366	2873	5716
6552	5372	3647	3505	9993
5668	4147	346	5722	1552
2999	1493	4179	253	9786
7496	5	6557	2943	2884
4754	5889	4972	9969	8321
6033	9611	7317	7817	605
4686	2460	6680	5027	5056
115	7886	4423	3249	9685
7810	8004	3652	1939	7698
256	3178	2750	9494	4431
2848	6188	3032	1311	4165
477	7685	7777	7169	1471
449	4580	3032	734	8170
2883	609	5315	3333	8660
1	1857	928	2346	567
4140	753	490	9773	2960
8064	2477	5734	1928	2618
1490	5034	3590	7141	5215
8555	220	9444	5981	7427
7216	9733	6469	879	3901
5278	790	9157	7769	8287
5594	1395	5111	4038	9551
5247	8252	9569	8192	4110
5685	6672	5681	6020	2427
3606	4663	4706	5251	3431
5727	6052	1247	3906	8377
6475	5451	7705	3426	6840
951	1336	9387	7682	7511
5939	142	9011	4824	985
2735	5136	891	3768	2958
5867	739	3855	1828	4228
4149	5866	4562	3509	1066
6833	8942	8040	9758	7023
6249	7826	5134	9214	6785
1564	3424	628	8088	7433
1123	2000	3260	3772	4851
6469	5347	166	7710	121
9771	9089	2427	4412	4927
2972	1140	9366	57	1443
3295	2706	8834	33	3611
2394	3341	8114	5114	4016
4008	953	2425	9643	5501
2503	5676	3230	8555	2454
7281	8689	1754	9003	4091
5147	8732	9295	328	6281
7637	2309	2480	9121	1016
2980	4039	6988	9176	1380
5708	9310	8500	5358	6490
7925	8748	6536	2251	5325
1752	4644	2133	8602	2355
8826	5	2384	7718	2286
8067	359	5058	8756	6952
2391	5270	3640	3047	2864
2670	4582	4497	2502	4072
9431	5299	2954	1590	1769
751	8722	2374	5924	9893
1243	2285	6747	355	7038
3279	6796	1744	4044	1637
1058	3558	5760	4346	9649
3186	4836	3450	9909	5913
2429	1244	5932	97	459
7686	9332	2916	5511	2108
8441	5955	8547	3157	6549
2365	8915	1376	7171	2882
9710	6286	1374	4246	1847
6903	3242	3079	2267	3693
9980	9438	2465	8433	5500
1576	3257	3589	2293	657
2317	9570	1420	7273	7044
427	1220	2605	6120	6180
5345	7746	5852	2890	6659
5650	644	2325	3022	261
4359	8819	8396	7563	7524
8386	5223	9061	2367	6986
3008	8709	9081	1387	1394
6929	5168	6377	6749	608
957	8331	2613	1728	430
2375	8237	6759	468	172
867	5733	1232	5762	5410
4327	2542	6848	1866	2209
5265	3820	8728	1775	7355
1733	4005	7843	224	6565
4510	9560	791	5643	3917
4644	1570	9021	7617	9706
2312	4209	8063	8720	2689
8559	2820	788	1905	9369
2011	9649	6720	4018	3684
5582	7668	192	1397	5516
834	1137	7448	6095	1470
9674	1525	83	6000	9824
4844	8111	2677	5111	4291
701	545	3502	7304	8771
8244	8841	494	1752	9029
92	4041	1402	9877	2428
1202	4122	9079	8019	834
4349	639	2272	7598	751
5915	1245	3034	8796	3389
523	5653	5737	3645	1195
7353	1017	4212	9185	768
4391	75	9513	4529	7883
7003	9139	9415	8336	3456
666	9189	7562	6826	9118
1324	8207	2611	1058	5492
6227	2028	1475	7787	9070
2608	9544	4745	6310	5308
1569	5385	8019	7189	8893
6614	7517	9147	8667	3754
8453	3205	1238	7194	9337
5437	2653	7232	8720	1256
5547	1702	2569	9372	1181
3885	6455	589	5310	7356
8253	8003	8202	4336	887
430	4073	3369	3338	8737
5514	5647	471	1355	8442
4664	8543	2336	4493	5639
1876	2198	6491	8983	5012
2557	9414	3709	4296	6394
8795	3176	7582	8841	2956
7537	5523	1728	2761	1677
8178	1210	8159	8170	249
7214	5029	8561	471	1959
4885	9460	8054	2269	4663
9288	7616	9225	8162	3358
5951	1918	5650	7886	3101
7243	957	349	5401	2113
4130	5135	231	2192	8932
726	737	6287	1637	8118
4218	7860	4942	5223	3178
2713	1964	1431	3311	8443
8930	576	4461	3582	4151
6094	3612	4618	6273	4961
7497	708	7191	3216	8753
2779	1904	8619	3599	3911
3177	769	3621	8700	7
1618	4417	4586	4323	3814
1393	6739	4820	7192	8546
6654	9237	3937	3278	1741
7100	5835	2976	9362	7528
4985	9376	3657	1432	9249
6320	8205	9466	1558	3161
9918	8890	5383	6109	3761
4065	8894	4330	322	7921
4090	9706	9206	7839	693
326	3830	2572	4111	7816
7331	3315	2757	8610	3936
3199	5506	1263	2659	8220
8408	6634	3123	8027	1409
5893	9049	7274	8332	19
9849	203	947	1417	4098
5520	9777	2312	3777	4103
4292	8251	3673	4822	5752
2246	1347	278	3647	542
5453	6856	9558	5515	9252
6931	9276	1780	4446	915
595	3427	9239	1745	9454
7881	7445	7768	2556	844
4695	6551	3564	3618	7357
3019	3048	9406	5152	1423
325	1851	3822	5675	1287
6656	6010	6591	6714	6460
6495	9182	840	353	7631
6437	10000	3044	139	2568
5596	1440	7367	7209	7817
7225	9469	3283	780	3460
449	4474	7528	6128	3687
6493	8608	7981	3714	9632
4168	1026	9591	4290	8695
2766	249	258	1218	3413
7637	3881	851	4900	4803
3151	661	7183	249	2610
3789	207	6415	1989	3919
1285	7227	7657	3684	6385
3553	4721	7935	4801	6182
7369	8464	7416	1491	4010
3159	6103	6806	9014	7944
5786	4359	6755	5571	6275
415	3861	2599	5633	26
5186	9008	1798	8542	7749
315	3154	6370	6954	1473
4576	2340	8813	8892	967
2104	5619	603	1025	9826
7370	4113	4211	5507	6393
3073	471	7916	280	3897
8240	4738	4783	5991	2517
144	679	3356	3754	6578
403	4477	1683	6651	4070
3886	8283	954	7844	2172
1245	2852	6315	4660	3693
1179	7846	5616	6237	8795
6717	5789	1297	2450	7610
7547	7620	7817	8861	2882
8523	3942	1611	7188	5077
2373	5412	8097	6207	6544
7017	3798	8915	1532	3004
9349	4073	1135	9731	1553
1677	6629	1752	2137	7815
6803	6952	9830	4432	9476
319	3426	3250	1989	1322
6313	946	8728	3276	7987
8023	3278	3714	447	3215
9258	8715	8764	6909	2383
9792	8294	304	9839	2797
6219	8890	834	5693	3553
6831	9841	1986	6874	8843
1601	4041	8897	9994	9369
9029	5579	7006	9827	8802
9570	8897	9559	4767	9658
9610	9342	9899	521	9874
9347	9398	4298	6266	9475
7936	1715	9214	286	7943
6721	4002	6238	1128	5501
8169	799	7030	951	9220
4448	2277	177	9483	7079
2345	5709	1526	8852	7194
7330	5296	6075	5073	4345
4618	2134	6846	2376	2675
3917	5512	3814	9673	6151
8921	4221	9347	94	9802
9442	8369	1771	8157	5425
839	1436	5325	444	3702
8694	8609	1840	2815	4426
7175	244	4784	8367	3138
4002	8237	2018	9913	1587
7280	8943	6309	4381	3184
5491	3483	5625	1398	7121
9551	4901	3524	1025	3537
2613	1858	7731	3132	1314
8721	7253	9735	1185	1347
5713	6240	3511	3543	7015
4609	9230	9540	6841	9822
5544	5473	700	3607	2579
7308	1267	4570	958	8157
7205	4331	1403	1936	2943
7428	2581	2133	7048	7081
3286	4661	1538	1383	9062
7177	2380	2486	4803	3434
5307	5197	4968	9453	9768
7014	1500	9849	6803	2459
740	3574	2053	6478	1758
4405	3544	545	5713	7694
4282	662	1441	2557	9279
625	8892	7541	5472	6127
8789	7090	1457	4676	2313
3361	4496	6370	4766	1225
1200	7126	5453	8924	3099
6846	1551	3033	9184	2919
2477	9161	2695	7960	8216
7523	1463	3957	8810	5684
561	5154	2905	7225	983
9780	782	9874	6733	7718
571	8646	737	4505	6692
5475	1307	5651	5647	1200
1375	2645	3104	1560	923
4728	3112	5027	4642	7152
1470	332	6706	4581	243
8416	8984	4038	2699	5946
8746	5170	6920	3271	957
4449	6857	5604	3681	4250
2508	3049	7731	372	8581
1476	3662	5449	9261	1135
1461	8588	7400	2707	1455
1855	8839	1173	2692	5826
8049	960	7485	7847	4082
62	4953	4704	2840	3692
9189	4340	4962	4977	5148
1106	941	778	4226	484
7635	5667	8346	9499	943
8829	7222	9449	1991	4020
5568	3342	4408	8189	1375
2720	5503	3385	3718	6416
3295	8388	2789	2683	3098
6878	8252	1308	5459	6933
7128	6956	8431	1883	2495
5483	4442	2024	7072	5195
2805	9821	793	1629	4459
7038	9507	6863	797	9196
592	6378	7167	4598	1066
3003	5096	7227	3039	4716
2003	4341	863	5778	3840
8235	2405	1137	8096	7332
3348	4232	606	4352	7283
8529	9159	2528	2330	1605
1347	6180	1417	7950	2648
1862	7047	6896	2175	9173
550	3692	9260	7656	123
6915	2120	5440	602	6924
5485	3011	3952	1097	1111
4800	7465	2232	8223	7415
2680	2965	8916	8219	4569
7610	2730	5379	2273	3987
3305	7273	7814	9177	8010
2387	6858	1483	388	8285
595	9738	588	2130	7133
110	2961	7808	1760	1190
6571	8566	7557	9991	9422
7125	9969	4637	8332	5278
7257	8652	123	5525	7550
6696	1430	5475	3454	2863
2013	8677	6115	2436	4002
5589	1381	6278	868	6556
9109	6948	7894	6800	6726
2553	9973	7635	1565	7371
9644	9225	583	4636	4295
379	2140	6226	9325	8364
895	3225	9046	193	2615
6429	1697	4608	5619	9981
2175	6287	102	735	6131
1763	8155	2905	635	7381
3662	6674	9991	6034	303
7670	2834	5522	1930	1425
2410	2240	430	3063	384
6336	133	1556	6624	7995
8312	4567	4049	5835	2817
2910	1645	8048	1987	6951
7834	5533	3453	949	975
7347	872	7010	808	367
9130	6990	8355	4330	4260
9369	2171	5375	1722	1608
8924	6343	5140	5669	6300
9463	5915	9778	8333	1625
9610	1807	3287	4153	2757
2515	9753	1341	7570	1976
557	6676	1095	7485	569
8377	2443	8902	9095	2528
2736	4372	3349	6332	6028
7685	2999	8450	9276	9010
7440	376	3781	5523	9661
1199	7145	9801	37	8044
691	9357	1088	9257	3655
2214	4829	6948	2248	3322
2060	3319	1671	2064	4311
1356	9223	3096	7668	1835
6003	7630	5139	8699	150
536	708	3587	4234	802
8533	8230	6536	1559	3040
7043	2541	7503	7457	8570
8266	4509	9608	5646	6601
1553	8224	586	4526	3458
5872	3114	6491	3721	958
7313	282	1504	6961	1010
392	3526	5469	5360	4952
805	4158	9107	4528	8928
3375	1620	3252	4214	263
3997	5056	8211	9979	4131
3400	8026	4726	5684	6254
8599	8469	2587	1520	9378
5910	5268	4789	3139	6113
8966	6720	9829	6030	2340
2719	4530	309	3879	8387
9145	9744	7994	4710	3109
659	5016	9760	6680	1455
5686	9199	2750	841	562
4173	3993	80	1803	5059
8640	8842	6874	9290	3810
1296	4322	8879	2426	8253
3104	3777	5239	3920	7169
2748	1149	3854	4625	2977
6987	1699	7455	6192	3303
8081	8665	844	4124	9228
4824	9202	7590	205	2412
3852	1012	8041	8378	3447
4848	694	7863	3819	243
2505	7902	4018	5022	4625
697	2595	3475	6005	6295
4441	5615	4336	3501	8754
2627	6901	9690	2388	5279
1174	6796	2523	2014	4488
1920	8892	4309	9857	7257
8175	6863	7071	8840	4562
7947	1619	7018	5479	8513
3810	4463	615	6862	2941
2941	2159	44	8741	1368
1440	948	6253	6651	8307
6049	4419	2085	9378	2197
2181	9329	1841	445	8190
1067	1532	2997	5996	2153
3693	2552	4450	3400	1670
160	1917	3609	8635	2473
446	6013	1472	7864	2200
4218	9529	5824	7039	6530
8186	233	200	4784	7266
5890	5271	4175	5033	8872
9440	1914	3964	4588	4281
5993	3280	1697	6919	8204
5785	5187	7726	7796	1478
5986	3489	5459	6418	7953
2652	7980	5378	7287	513
4662	7337	2710	5823	2520
8252	673	3156	7822	4731
1785	7252	8361	2349	7134
3517	837	3173	9961	2735
4013	7694	5567	8177	2325
4810	2655	6832	3438	7699
467	7125	403	1567	6881
7070	3853	213	7050	3813
1233	7242	3244	1854	7497
8043	1742	7385	1928	9027
659	4662	4629	1779	1644
5910	6558	5329	8325	6611
3669	549	5507	8994	6726
2048	3977	6903	9391	5677
3394	4188	3592	7287	9714
6303	3032	9389	5536	3073
5794	8987	7044	7681	9486
9560	3470	2398	7035	3827
3803	2288	2883	8167	1863
8466	2141	3556	6293	6759
9454	779	3825	7461	7395
203	2627	571	5559	2655
5713	471	4496	3484	8068
6039	1918	35	2683	6826
5903	3635	4935	9407	5188
4270	106	1545	870	4730
2986	6922	4352	747	2625
7341	5830	7516	1047	5151
1394	4029	8514	2574	6728
8982	6811	7892	790	5359
6945	2697	7152	599	7928
8849	9434	3237	5749	3422
4250	8504	9047	9861	3529
1152	4358	4006	9327	3926
9585	3464	2329	7896	6711
8806	5731	6834	6960	4402
6556	5705	4204	3891	2497
9557	3749	8270	6830	8049
6055	8822	337	5768	3532
7191	9846	2729	2535	1868
621	9986	3436	2932	9974
9914	3684	2911	3641	1975
3401	3342	6371	348	2653
1133	3852	1177	1716	5325
8435	9714	9550	1525	7386
3925	9053	3933	9119	2966
7331	9237	9443	5209	4452
8491	9706	2569	8840	5621
8581	8064	4001	882	7161
6839	5686	9348	4215	7889
1415	6889	2663	4982	3609
3766	9206	9339	3604	8512
6770	8313	9063	7589	4352
5158	8141	9081	1203	7147
5672	5661	419	4695	2206
1734	8480	7250	8399	8649
9085	592	1924	7820	3858
9680	3405	7784	7330	5704
4039	8811	6134	273	1856
9814	7496	2361	9211	4217
9598	8791	2182	6550	2455
2263	5639	8777	226	26
3868	7690	1388	3709	7617
9148	6713	1564	2975	9430
38	3972	6958	2005	9519
8246	5040	6653	5664	7903
8440	1111	1583	6309	1300
6376	186	3525	566	4160
9501	5555	7159	6730	8873
4784	9897	607	1973	614
4569	8507	1742	8056	7535
9092	54	9896	4379	3225
7008	6857	9145	2592	9121
9116	4455	6570	3205	1186
4116	2877	2078	949	3599
1854	5941	9659	6011	2497
8457	4817	5042	503	5350
1888	6779	7744	4230	9457
8171	1980	7230	3913	3084
5323	4895	6853	6851	4930
456	9640	2973	797	1541
217	3683	1938	8304	4689
7063	6932	3242	1940	6244
3921	8360	9552	7012	6158
2645	3886	3497	7069	7909
9935	4065	1518	1620	8279
9275	6043	4864	4536	4199
5275	1918	811	3303	6281
4173	3179	7929	2123	4738
2639	3233	8906	8754	4570
6675	9000	8419	7325	2267
2468	4609	5735	5188	5685
7997	7193	5483	6014	5194
1261	2203	5147	4611	8678
1432	895	1337	8079	9021
5855	3670	7722	7262	4080
6741	6915	7891	4049	1309
223	6372	8742	9022	5869
9031	8159	9426	3010	2255
2303	9600	5636	6857	6410
8968	254	7824	9080	3002
6765	7190	8213	7836	437
7017	6391	8584	6567	8834
4257	3241	6266	5935	1594
6349	164	3733	4724	2290
4317	456	3696	6752	6720
9945	6862	4955	4823	9196
4163	3995	4352	4089	5988
3344	6045	5459	9799	117
4735	9565	7959	1864	8829
8378	8213	1166	4655	5139
3692	9553	6983	519	9870
3310	8873	9037	395	196
6611	4048	5891	9647	9511
1601	2026	8179	7101	4427
324	3992	8529	8095	4747
1754	3356	9409	9653	6181
9872	835	954	7331	86
9719	6164	2762	2208	3849
6818	5358	3303	2432	5230
7512	2743	425	5649	1342
3658	6805	442	4879	4758
5439	327	2486	4148	6377
2206	6615	1210	3959	2712
5754	825	9039	5389	1217
518	1341	5405	7485	2707
2274	2811	6510	8329	5475
9649	4606	7168	9014	8171
149	5760	3419	5810	5113
7361	8189	2907	3204	9441
4603	1535	4413	387	203
7434	1667	7230	1210	4919
1119	7976	18	4157	5499
3122	3901	2941	9689	3182
6924	1109	6190	2812	9404
4141	7189	4569	7792	3792
9311	7419	1304	2355	7117
9395	830	8269	473	9433
4946	7524	6015	2348	2373
5931	5353	2110	6435	3214
7843	2119	1563	6849	455
6388	4857	348	2267	5328
8697	935	3204	3656	1459
6148	2310	6783	7115	1670
587	3290	5178	2593	7603
4138	6296	3215	9912	7488
6558	2847	4855	8634	8650
8023	5602	4129	3077	9337
6238	2481	7857	8693	1879
5392	4964	5000	5005	2658
7	1523	6021	8507	9005
8144	8991	4533	3280	3243
2206	3948	8277	3392	6351
7660	2983	3580	3454	8715
9129	2417	9211	8235	1288
1002	9052	2439	8891	3494
8145	7629	20	3986	3626
4336	2186	5022	3513	9608
4572	2097	8119	8497	8052
6323	414	8570	5699	4006
5476	2230	635	6780	9581
4320	4967	4047	2542	3600
3785	6841	165	9437	492
6426	992	7135	5518	5393
5443	7094	4933	6635	563
6354	5339	2317	8843	3403
4898	6023	6003	5457	5104
2609	5428	9713	5830	4860
